Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
10449,5,26,2,1,35,2,47,6,2,23,not addicted
10451,3,24,2,0,61,0,26,3,1,23,not addicted
10452,6,20,1,1,52,0,46,8,5,22,not addicted
10457,5,35,1,4,82,0,39,8,7,31,addicted
10461,5,37,0,0,65,4,27,4,4,35,addicted
10464,5,33,1,1,41,0,28,7,0,28,not addicted
10465,7,25,2,2,85,0,18,7,6,35,addicted
10467,4,30,1,1,49,0,42,8,2,24,not addicted
10470,6,30,1,2,78,2,17,6,6,24,addicted
10471,4,33,1,0,63,1,37,8,0,21,not addicted
10472,2,20,1,0,50,0,25,6,2,27,not addicted
10473,3,18,1,1,50,1,54,3,6,22,not addicted
10474,3,29,2,1,43,0,25,4,6,23,not addicted
10475,6,20,2,0,59,0,37,3,4,28,not addicted
10477,3,27,0,1,53,2,25,4,5,30,not addicted
10478,4,34,3,1,71,0,38,6,7,31,addicted
10479,5,40,1,0,65,3,16,7,3,30,addicted
10480,4,18,1,0,42,0,46,10,1,19,not addicted
10481,6,24,1,0,47,2,46,8,3,26,not addicted
10482,2,21,0,0,44,0,38,10,4,30,not addicted
10484,3,24,0,0,42,1,39,6,1,27,not addicted
10485,6,26,2,1,43,0,20,9,3,25,not addicted
10486,4,30,0,0,45,0,45,4,1,22,not addicted
10490,10,39,2,2,58,1,24,5,4,38,addicted
10492,6,38,2,1,74,2,28,6,2,36,addicted
10494,4,21,0,1,43,0,52,6,1,26,not addicted
10500,4,28,0,1,45,0,24,10,4,30,not addicted
10502,1,29,0,0,49,1,51,6,7,29,not addicted
10503,2,25,1,0,41,1,49,5,3,32,not addicted
10504,7,35,3,2,69,0,39,5,4,30,addicted
10507,4,22,1,1,59,1,26,7,2,28,not addicted
10509,7,39,2,2,50,1,19,5,3,39,addicted
10510,5,22,1,1,56,1,24,8,6,22,not addicted
10511,7,39,1,2,57,1,23,6,4,30,addicted
10512,9,34,1,1,58,3,32,6,5,32,addicted
10513,6,11,0,2,48,0,54,7,3,25,not addicted
10514,6,42,2,1,81,1,40,5,6,34,addicted
10515,3,17,1,1,54,1,30,5,7,18,not addicted
10516,3,23,1,1,51,0,41,5,5,31,not addicted
10518,5,22,0,0,69,1,43,9,1,23,not addicted
10522,3,26,0,0,50,1,43,6,4,25,not addicted
10523,5,18,1,1,53,1,26,2,4,28,not addicted
10525,3,29,2,1,43,0,41,4,5,21,not addicted
10527,3,27,1,2,44,0,38,5,1,29,not addicted
10532,6,24,3,1,61,1,36,6,6,36,addicted
10534,4,20,1,0,55,0,53,10,2,21,not addicted
10536,6,37,2,1,68,3,38,5,8,24,addicted
10544,4,18,0,0,55,0,53,8,6,18,not addicted
10545,4,21,1,0,43,0,48,7,0,35,not addicted
10549,2,26,0,0,53,1,32,7,6,28,not addicted
10550,7,43,4,0,72,2,38,3,6,38,addicted
10551,3,25,0,1,52,0,37,7,5,24,not addicted
10554,3,17,3,0,57,0,48,8,1,28,not addicted
10558,1,26,0,1,56,0,35,10,2,28,not addicted
10560,3,24,0,0,47,2,28,10,7,24,not addicted
10561,2,40,2,0,47,0,20,4,2,22,not addicted
10562,3,27,0,0,51,1,21,3,5,22,not addicted
10563,5,19,0,0,46,1,46,4,5,32,not addicted
10565,3,21,2,1,58,0,30,6,5,30,not addicted
10567,5,21,1,2,59,1,38,9,1,34,not addicted
10571,4,17,2,0,54,0,37,2,1,28,not addicted
10574,5,27,2,1,50,0,35,5,0,27,not addicted
10577,4,36,0,0,49,0,43,7,1,21,not addicted
10578,5,32,1,1,79,3,18,2,6,31,addicted
10581,6,30,3,3,66,0,42,8,5,26,addicted
10585,1,30,0,0,47,0,47,9,4,30,not addicted
10586,5,28,2,1,41,0,47,7,7,31,not addicted
10587,3,20,2,0,44,0,45,8,5,26,not addicted
10590,2,23,0,1,50,0,34,7,5,29,not addicted
10591,6,35,3,2,90,1,44,6,5,24,addicted
10595,3,19,1,2,49,0,21,9,3,24,not addicted
10596,5,26,2,2,61,0,49,6,3,20,not addicted
10597,2,34,1,1,52,0,47,7,4,24,not addicted
10598,9,28,1,2,55,1,21,6,8,24,addicted
10601,3,23,2,0,49,0,45,5,0,24,not addicted
10602,8,35,2,2,91,2,15,5,7,47,addicted
10603,4,34,0,0,31,1,24,9,6,28,not addicted
10605,7,40,3,1,67,2,42,7,4,33,addicted
10606,6,42,2,2,76,1,16,6,6,20,addicted
10607,5,27,1,2,53,1,33,3,2,31,not addicted
10610,3,24,1,1,50,1,37,7,5,19,not addicted
10611,6,32,1,2,75,2,17,5,4,34,addicted
10616,6,34,2,1,57,1,38,5,6,43,addicted
10618,4,38,2,1,76,1,18,3,6,37,addicted
10619,4,21,1,0,46,3,32,4,3,26,not addicted
10620,1,26,0,0,61,0,49,8,3,29,not addicted
10621,6,45,1,2,56,1,37,7,3,32,addicted
10622,6,24,2,1,81,2,36,5,4,32,addicted
10626,3,29,2,0,54,1,33,8,2,26,not addicted
10627,5,35,0,2,72,2,38,4,4,43,addicted
10631,3,24,1,1,52,1,48,8,5,25,not addicted
10633,3,29,2,1,48,0,50,5,1,30,not addicted
10635,6,37,1,3,79,2,19,6,7,34,addicted
10636,3,20,1,1,46,1,24,6,3,34,not addicted
10640,3,31,1,0,71,1,26,7,6,24,not addicted
10643,4,16,1,0,52,1,28,8,3,30,not addicted
10645,1,18,0,1,59,0,44,7,5,27,not addicted
10647,2,30,0,0,42,0,33,5,3,26,not addicted
10648,4,23,1,0,54,1,50,7,3,23,not addicted
10650,4,33,0,1,60,1,41,7,5,24,not addicted
10651,5,27,1,1,63,1,21,11,0,21,not addicted
10652,6,39,1,3,70,2,15,7,8,29,addicted
10654,1,18,1,0,52,0,35,6,0,22,not addicted
10655,5,24,2,2,50,1,24,7,4,26,not addicted
10656,8,42,3,2,78,3,41,6,6,34,addicted
10659,3,29,2,0,56,1,40,7,6,22,not addicted
10660,4,23,1,1,53,1,43,8,0,25,not addicted
10661,4,25,1,2,55,1,40,8,5,27,not addicted
10664,4,20,0,2,45,0,34,9,3,32,not addicted
10666,3,23,2,0,46,0,35,6,6,26,not addicted
10668,6,35,1,0,74,4,32,3,6,38,addicted
10677,4,35,1,0,50,1,51,5,1,24,not addicted
10679,5,16,1,3,49,0,28,8,3,20,not addicted
10682,3,26,0,1,49,2,50,7,2,25,not addicted
10683,5,24,0,1,49,1,44,5,4,21,not addicted
10685,5,36,3,1,70,0,18,4,8,27,addicted
10690,5,21,1,0,39,1,21,9,4,17,not addicted
10691,4,22,1,0,56,1,34,6,0,18,not addicted
10698,5,29,3,1,56,1,51,7,2,23,not addicted
10699,5,33,1,1,68,2,24,1,6,30,addicted
10700,3,28,2,0,41,0,30,6,1,34,not addicted
10701,4,23,1,0,38,0,35,7,4,25,not addicted
10702,5,27,3,1,47,0,33,6,4,29,not addicted
10704,5,27,1,1,54,0,42,4,5,31,not addicted
10707,4,20,1,1,54,2,35,7,4,26,not addicted
10708,3,27,2,1,50,0,32,7,5,18,not addicted
10709,2,26,0,1,39,0,53,7,6,28,not addicted
10710,4,28,1,3,72,0,16,6,5,27,addicted
10711,5,29,1,1,48,2,21,6,1,19,not addicted
10713,6,18,1,0,55,0,38,6,5,18,not addicted
10714,4,17,0,0,52,1,33,3,4,21,not addicted
10715,4,20,0,0,49,0,51,7,3,19,not addicted
10718,2,18,1,0,51,1,20,3,3,26,not addicted
10719,2,24,1,0,48,1,35,8,5,19,not addicted
10722,6,17,1,0,61,0,38,4,6,20,not addicted
10723,5,24,2,0,48,1,20,4,0,24,not addicted
10724,6,35,2,1,65,3,18,5,6,29,addicted
10728,5,23,1,1,46,0,34,5,5,25,not addicted
10730,4,23,0,1,64,0,28,8,6,36,not addicted
10731,4,24,0,0,58,0,29,6,5,18,not addicted
10732,7,49,1,2,85,2,15,4,5,40,addicted
10735,4,19,2,1,39,0,35,8,5,30,not addicted
10738,4,23,1,0,34,0,46,9,6,25,not addicted
10739,2,29,1,1,50,0,36,9,1,17,not addicted
10742,3,25,1,0,52,1,24,5,3,30,not addicted
10743,3,21,0,0,40,0,42,6,6,22,not addicted
10745,3,30,0,1,43,0,44,7,1,17,not addicted
10746,2,28,1,1,51,0,51,5,0,19,not addicted
10747,5,32,1,1,51,1,23,12,3,26,not addicted
10748,5,26,1,0,45,0,43,5,0,24,not addicted
10750,2,28,1,1,63,0,49,9,2,24,not addicted
10751,7,30,1,1,54,2,40,4,3,26,addicted
10754,7,37,3,0,60,1,21,4,6,30,addicted
10756,6,30,2,0,57,1,36,6,3,25,not addicted
10757,4,37,1,1,71,2,23,6,4,32,addicted
10760,6,20,0,2,43,2,35,3,4,19,not addicted
10761,3,24,1,1,61,0,25,4,3,18,not addicted
10762,3,28,1,0,52,0,53,8,0,26,not addicted
10764,5,43,0,1,56,3,28,6,3,31,addicted
10766,4,35,1,0,60,1,47,4,4,18,not addicted
10767,6,31,0,2,60,1,21,6,5,23,not addicted
10768,4,21,1,0,45,2,52,6,6,27,not addicted
10771,4,22,1,0,48,1,44,10,5,31,not addicted
10773,5,18,1,0,63,0,27,7,0,30,not addicted
10775,6,24,1,0,47,0,45,6,1,23,not addicted
10779,5,21,2,1,44,1,52,8,6,27,not addicted
10781,4,20,1,1,58,0,41,7,6,19,not addicted
10782,4,29,0,1,57,2,50,6,2,26,not addicted
10783,4,33,0,0,52,2,50,6,1,25,not addicted
10785,4,35,2,0,80,2,40,7,2,26,addicted
10786,6,47,4,0,78,2,42,5,5,23,addicted
10787,7,33,1,2,81,1,33,5,4,29,addicted
10788,3,20,1,2,51,0,53,8,7,19,not addicted
10789,4,23,3,0,39,0,36,7,2,25,not addicted
10790,1,17,0,0,39,0,25,10,6,23,not addicted
10793,3,33,1,1,58,0,37,5,4,17,not addicted
10794,6,32,2,2,71,1,34,5,4,30,addicted
10795,6,18,3,1,42,0,26,8,1,19,not addicted
10799,5,23,2,1,60,0,28,5,1,24,not addicted
10800,5,20,0,1,53,1,23,7,2,24,not addicted
10801,4,18,2,1,55,0,37,8,2,18,not addicted
10803,3,20,1,2,39,0,51,7,6,25,not addicted
10804,3,17,1,1,55,0,34,8,0,37,not addicted
10805,6,29,2,1,55,0,36,7,4,24,not addicted
10809,2,24,1,0,52,0,34,6,4,26,not addicted
10810,3,27,2,1,64,0,35,7,5,23,not addicted
10815,5,24,2,1,42,0,30,5,2,28,not addicted
10816,6,36,4,1,81,0,42,6,9,33,addicted
10820,6,35,2,1,69,1,21,6,3,34,addicted
10822,4,25,0,2,50,1,32,6,3,25,not addicted
10824,4,29,1,1,43,0,40,10,2,20,not addicted
10826,1,27,0,0,38,0,47,8,1,23,not addicted
10827,5,27,1,0,50,0,53,5,0,28,not addicted
10828,3,13,0,1,42,1,51,4,0,30,not addicted
10829,1,24,1,0,52,0,49,4,0,21,not addicted
10831,3,25,0,0,52,2,25,11,3,24,not addicted
10833,3,30,0,1,47,0,26,9,6,19,not addicted
10835,4,28,0,0,57,2,47,9,0,26,not addicted
10836,4,29,2,1,52,1,42,2,3,17,not addicted
10838,6,24,2,0,44,0,47,5,5,25,not addicted
10839,4,38,1,1,61,0,49,8,3,30,not addicted
10841,3,32,0,0,41,0,30,10,0,21,not addicted
10842,4,30,1,0,49,1,27,9,6,25,not addicted
10844,3,15,2,0,41,0,23,7,2,32,not addicted
10845,4,24,1,0,55,1,41,5,4,23,not addicted
10846,2,26,0,1,58,1,42,3,4,25,not addicted
10847,6,36,2,1,59,3,20,5,4,29,addicted
10849,6,22,2,0,51,0,51,6,1,23,not addicted
10852,4,19,1,0,42,1,32,7,5,23,not addicted
10853,4,22,2,0,48,0,41,12,2,19,not addicted
10854,4,27,1,1,48,0,35,1,6,28,not addicted
10855,1,25,1,0,60,0,53,10,2,23,not addicted
10856,7,26,3,2,90,1,34,4,6,25,addicted
10857,3,26,0,1,62,0,32,5,5,23,not addicted
10858,5,42,4,1,78,0,18,7,4,30,addicted
10860,4,21,0,1,45,2,32,10,3,22,not addicted
10864,5,25,1,1,44,1,32,9,5,22,not addicted
10866,7,37,1,3,70,0,23,7,3,25,addicted
10868,4,28,1,2,59,1,26,4,3,34,addicted
10869,7,37,2,1,79,2,31,4,6,25,addicted
10870,4,26,3,0,41,1,46,9,6,23,not addicted
10872,5,35,1,2,66,2,20,7,4,34,addicted
10876,7,32,1,2,87,3,40,11,6,32,addicted
10877,3,30,2,1,39,0,40,4,3,20,not addicted
10881,5,32,2,0,60,2,37,1,7,27,addicted
10883,6,20,1,1,49,0,25,9,0,25,not addicted
10884,3,29,1,0,56,1,33,7,0,26,not addicted
10885,6,22,2,0,45,0,47,6,3,24,not addicted
10887,5,29,0,0,63,0,20,2,3,24,not addicted
10889,3,26,0,1,56,1,41,7,2,22,not addicted
10891,7,23,0,0,47,1,51,5,1,27,not addicted
10893,5,40,3,1,75,1,33,4,3,30,addicted
10894,3,28,0,1,45,1,36,9,1,28,not addicted
10895,6,39,1,2,63,2,15,5,7,27,addicted
10896,2,20,1,0,49,0,47,8,4,21,not addicted
10897,8,45,3,1,78,0,38,7,6,37,addicted
10902,4,23,0,1,42,1,26,6,2,20,not addicted
10905,4,33,0,0,46,1,41,8,5,28,not addicted
10907,7,36,2,1,60,1,31,4,9,37,addicted
10908,5,34,2,0,69,2,36,6,8,34,addicted
10913,1,23,0,1,29,0,32,5,1,24,not addicted
10918,4,23,1,1,52,0,43,9,0,24,not addicted
10920,2,21,1,1,55,0,35,10,4,28,not addicted
10922,6,42,2,1,76,1,43,6,6,22,addicted
10923,3,33,1,0,48,1,27,7,2,16,not addicted
10925,2,18,1,0,44,0,34,8,4,30,not addicted
10927,2,24,0,0,40,1,21,8,1,16,not addicted
10929,6,31,3,0,52,2,23,10,0,31,not addicted
10933,5,27,2,0,48,0,27,10,5,23,not addicted
10935,4,41,3,1,65,0,37,5,9,30,addicted
10938,5,28,1,1,47,0,39,7,4,22,not addicted
10940,2,35,1,0,46,1,21,7,3,18,not addicted
10943,3,29,1,0,61,0,33,5,4,20,not addicted
10944,4,28,0,0,57,0,30,5,6,19,not addicted
10945,8,34,2,4,76,2,18,2,6,21,addicted
10946,5,27,1,0,49,0,21,5,2,28,not addicted
10947,4,34,1,1,47,2,48,7,2,23,not addicted
10948,6,42,2,1,74,2,29,4,8,38,addicted
10950,4,31,0,0,47,0,41,5,1,22,not addicted
10952,1,21,1,0,53,0,25,7,6,27,not addicted
10959,5,30,1,0,59,1,22,7,6,30,not addicted
10960,4,22,1,1,48,1,20,6,5,24,not addicted
10963,10,36,1,1,65,2,28,3,7,24,addicted
10966,4,23,0,1,63,0,29,6,1,29,not addicted
10972,4,35,3,0,80,1,30,5,5,23,addicted
10975,4,22,3,0,82,1,36,4,7,35,addicted
10976,3,34,1,0,61,0,49,7,2,27,not addicted
10977,6,29,1,0,51,1,44,3,1,23,not addicted
10978,4,46,3,1,90,0,21,7,4,36,addicted
10980,2,24,0,0,44,0,41,4,6,24,not addicted
10981,7,43,3,2,68,2,39,7,7,32,addicted
10983,3,28,1,0,58,1,38,7,1,24,not addicted
10986,3,27,1,2,47,0,42,9,2,24,not addicted
10987,4,14,1,1,42,0,45,5,2,25,not addicted
10989,1,19,1,0,43,0,21,9,6,24,not addicted
10990,7,43,3,2,88,1,28,8,5,32,addicted
10992,6,33,2,2,78,0,18,7,6,29,addicted
10994,6,43,1,1,70,3,31,3,7,32,addicted
10996,6,24,1,2,67,1,15,5,8,23,addicted
10997,5,28,2,1,60,1,27,3,8,29,addicted
11003,1,35,0,0,42,0,45,6,3,25,not addicted
11004,5,27,1,2,68,2,37,8,8,31,addicted
11008,6,28,2,0,47,0,50,4,5,29,not addicted
11009,3,24,1,1,49,0,20,8,2,25,not addicted
11010,6,39,3,1,73,1,26,5,3,31,addicted
11011,2,20,1,0,40,1,30,11,0,20,not addicted
11014,4,29,1,1,52,0,49,8,5,16,not addicted
11016,7,38,3,1,67,0,29,5,6,27,addicted
11018,5,22,2,2,44,1,36,8,5,26,not addicted
11019,2,24,1,0,46,0,21,3,6,32,not addicted
11020,3,23,1,1,50,1,48,7,5,19,not addicted
11022,2,24,2,0,49,0,37,7,3,25,not addicted
11025,4,30,1,0,55,1,31,6,0,27,not addicted
11027,2,44,0,0,41,1,51,4,2,16,not addicted
11028,5,24,3,0,58,1,21,6,5,24,not addicted
11030,5,27,1,1,40,2,48,3,0,25,not addicted
11031,3,24,0,1,51,0,51,4,2,24,not addicted
11032,5,41,1,1,70,2,20,7,4,41,addicted
11037,6,17,1,1,55,0,47,6,3,22,not addicted
11044,5,35,3,1,59,0,25,5,4,21,addicted
11046,2,26,1,1,48,0,38,6,2,24,not addicted
11048,5,43,2,1,69,1,38,5,8,36,addicted
11052,4,30,1,1,43,0,50,8,2,27,not addicted
11054,3,25,0,0,48,0,33,6,0,23,not addicted
11056,5,20,0,0,48,1,30,5,2,28,not addicted
11060,6,25,0,1,48,0,20,6,0,23,not addicted
11063,6,31,0,0,42,0,44,5,4,29,not addicted
11064,4,21,0,0,56,0,28,6,3,18,not addicted
11066,6,25,1,0,39,1,44,8,5,30,not addicted
11067,5,26,1,1,33,1,41,8,7,24,not addicted
11068,6,25,2,0,72,2,41,3,4,28,addicted
11069,6,37,1,3,73,0,20,4,8,35,addicted
11070,7,25,2,0,51,0,29,3,4,21,not addicted
11074,2,28,0,1,56,1,52,7,1,34,not addicted
11076,4,25,1,1,54,0,45,9,1,23,not addicted
11078,5,30,3,1,77,1,28,5,8,37,addicted
11081,6,35,2,1,67,1,20,0,4,19,addicted
11084,5,26,5,0,73,0,30,5,4,27,addicted
11085,7,38,2,2,81,1,24,6,4,32,addicted
11086,6,42,0,2,56,2,40,3,6,29,addicted
11087,6,41,3,1,76,0,41,5,7,37,addicted
11089,4,36,1,0,75,3,24,5,8,24,addicted
11090,9,35,4,3,55,1,39,1,4,31,addicted
11094,5,43,2,2,69,1,38,6,4,33,addicted
11095,3,42,1,0,47,1,26,5,3,31,not addicted
11099,6,23,0,0,50,0,51,6,5,22,not addicted
11100,1,34,0,0,40,0,39,7,1,16,not addicted
11101,6,28,0,5,64,1,25,6,5,29,addicted
11102,6,30,3,2,76,0,33,7,7,27,addicted
11104,4,27,0,1,48,0,39,5,3,27,not addicted
11105,3,27,1,0,53,1,23,6,5,17,not addicted
11108,4,17,0,0,52,2,40,5,0,35,not addicted
11109,4,47,1,1,87,2,41,4,3,29,addicted
11114,5,19,2,1,46,1,34,5,0,32,not addicted
11117,3,23,1,1,52,1,35,10,6,35,not addicted
11119,5,23,0,1,47,1,22,6,5,35,not addicted
11120,6,20,1,0,45,2,45,3,1,18,not addicted
11121,4,33,0,1,40,0,51,13,0,26,not addicted
11125,2,26,0,0,55,1,28,9,3,23,not addicted
11126,2,24,0,0,48,0,48,9,3,31,not addicted
11128,8,31,3,0,79,3,30,9,8,18,addicted
11134,3,27,1,2,42,0,26,6,7,20,not addicted
11135,8,35,2,1,66,3,34,6,4,28,addicted
11138,1,24,0,0,51,1,25,7,5,23,not addicted
11139,3,24,2,1,43,0,44,4,6,13,not addicted
11143,4,20,2,0,39,1,21,7,4,35,not addicted
11145,9,32,1,1,78,2,18,5,7,32,addicted
11146,3,32,1,0,46,2,36,9,0,17,not addicted
11147,6,41,2,1,69,3,32,6,4,33,addicted
11148,2,17,1,0,45,0,45,5,0,27,not addicted
11149,8,38,1,2,67,1,41,4,9,27,addicted
11151,4,32,1,0,57,1,22,7,0,36,not addicted
11153,2,21,1,0,45,1,38,8,2,17,not addicted
11154,5,38,2,2,79,1,20,2,6,36,addicted
11156,4,24,1,1,36,2,38,7,1,29,not addicted
11157,6,29,2,1,73,1,21,6,5,25,addicted
11159,4,30,2,0,51,2,34,7,4,27,not addicted
11160,5,32,3,1,79,0,38,6,6,34,addicted
11161,8,27,2,1,68,1,42,7,5,23,addicted
11163,5,40,1,1,66,2,41,2,3,35,addicted
11164,6,38,3,1,70,2,42,6,7,30,addicted
11166,4,21,0,0,44,0,47,5,3,22,not addicted
11171,5,37,2,1,53,2,26,9,3,33,addicted
11176,2,29,1,0,48,1,35,2,1,27,not addicted
11183,4,38,3,1,69,0,32,5,5,33,addicted
11185,2,14,0,1,60,0,25,8,4,31,not addicted
11186,3,27,1,1,49,1,45,4,4,31,not addicted
11192,4,22,2,0,40,1,23,8,2,21,not addicted
11193,4,24,0,2,53,0,19,7,0,26,not addicted
11195,3,27,1,0,53,2,48,11,5,21,not addicted
11197,6,33,3,1,86,1,33,7,3,33,addicted
11199,3,15,1,1,52,0,47,6,1,24,not addicted
11201,7,35,3,2,73,2,44,5,7,28,addicted
11202,2,25,1,0,54,0,29,5,7,34,not addicted
11205,4,28,3,0,56,1,20,9,6,16,not addicted
11207,7,37,2,4,64,0,30,5,5,29,addicted
11210,5,33,3,1,83,0,35,5,9,36,addicted
11213,6,37,0,2,70,2,29,3,3,47,addicted
11218,2,21,0,0,45,1,33,4,2,34,not addicted
11220,3,29,0,0,52,2,34,7,2,27,not addicted
11221,6,34,1,1,66,2,27,8,7,31,addicted
11226,5,40,2,2,73,0,43,6,6,35,addicted
11228,6,18,0,1,51,1,25,7,2,28,not addicted
11229,4,28,1,0,37,1,41,8,6,26,not addicted
11231,3,30,3,0,47,0,35,8,6,33,not addicted
11234,6,35,2,2,46,2,17,4,6,25,addicted
11239,1,23,0,0,43,1,22,7,0,22,not addicted
11240,6,20,0,0,46,1,21,4,2,37,not addicted
11244,7,25,2,2,60,2,39,5,5,27,addicted
11245,4,32,2,0,56,1,50,7,6,20,not addicted
11248,3,26,2,0,40,1,52,4,1,17,not addicted
11253,5,20,1,0,45,0,55,5,1,20,not addicted
11254,6,26,1,1,38,2,51,5,2,22,not addicted
11255,5,33,1,2,68,1,23,7,5,24,addicted
11257,1,25,1,0,45,0,42,8,2,22,not addicted
11258,1,20,0,0,40,1,25,5,3,27,not addicted
11259,4,20,1,1,66,1,53,6,0,32,not addicted
11266,3,25,0,0,51,0,32,8,6,32,not addicted
11268,6,27,2,2,63,2,22,8,3,40,addicted
11269,6,31,3,0,61,1,26,6,7,41,addicted
11271,5,44,4,0,64,1,41,4,8,32,addicted
11274,4,25,1,1,41,0,20,8,0,18,not addicted
11275,5,31,3,1,79,0,23,6,3,46,addicted
11276,3,25,0,0,48,1,33,6,6,20,not addicted
11277,2,24,0,0,40,0,39,8,4,22,not addicted
11281,2,36,1,0,49,0,42,3,5,22,not addicted
11284,4,38,2,0,41,0,53,4,0,33,not addicted
11286,7,39,2,0,75,3,24,6,8,31,addicted
11287,3,24,1,1,51,0,21,6,4,20,not addicted
11288,3,19,1,0,67,0,29,8,6,24,not addicted
11289,2,27,0,1,53,0,44,6,0,25,not addicted
11290,2,26,1,0,41,0,45,11,2,20,not addicted
11293,5,42,1,2,59,2,41,4,5,30,addicted
11294,6,31,3,0,66,1,40,4,4,30,addicted
11295,5,28,0,0,54,0,36,5,3,25,not addicted
11304,4,30,2,1,41,0,23,3,3,32,not addicted
11305,7,42,4,2,76,1,42,6,5,28,addicted
11312,3,31,0,1,46,1,25,5,3,22,not addicted
11315,4,21,2,2,80,0,19,5,4,37,addicted
11319,5,35,1,2,70,2,27,5,5,30,addicted
11320,1,26,0,0,48,0,29,6,0,23,not addicted
11321,5,35,1,1,44,1,35,8,2,26,not addicted
11323,5,22,1,0,60,1,23,11,3,29,not addicted
11327,6,26,1,0,46,0,48,3,5,23,not addicted
11330,6,28,2,2,85,1,18,4,6,32,addicted
11331,2,32,0,0,45,0,46,11,1,30,not addicted
11332,8,33,4,2,62,0,22,3,4,29,addicted
11335,4,38,0,3,78,1,21,6,3,30,addicted
11336,4,21,0,1,49,1,31,6,5,23,not addicted
11337,2,23,0,1,68,0,53,6,4,22,not addicted
11338,3,32,0,0,44,0,46,4,1,31,not addicted
11340,6,38,1,1,71,2,16,6,8,33,addicted
11342,5,35,2,2,76,1,21,5,3,37,addicted
11343,4,20,1,0,53,0,25,9,4,31,not addicted
11344,1,27,1,0,37,0,30,8,3,29,not addicted
11345,3,28,0,0,47,1,32,8,5,26,not addicted
11353,4,31,2,1,79,1,18,5,4,33,addicted
11356,4,24,1,0,40,1,53,6,6,24,not addicted
11357,4,27,3,0,74,1,30,3,8,31,addicted
11358,4,23,1,0,57,0,35,6,5,22,not addicted
11361,4,17,1,1,49,0,50,8,5,20,not addicted
11364,2,37,0,0,36,0,34,4,4,26,not addicted
11366,5,15,1,0,53,1,36,7,1,17,not addicted
11367,3,13,2,1,43,0,50,5,1,24,not addicted
11369,8,33,3,2,65,0,27,5,4,37,addicted
11373,1,24,0,1,55,0,42,9,4,21,not addicted
11374,7,31,2,1,73,3,20,5,6,36,addicted
11375,3,19,0,1,44,2,36,9,5,27,not addicted
11377,6,34,1,3,74,1,36,7,3,35,addicted
11378,3,29,0,0,46,1,46,10,3,29,not addicted
11380,1,31,0,0,54,0,44,9,1,23,not addicted
11382,8,35,3,2,76,0,40,7,8,39,addicted
11386,8,27,2,1,65,1,20,8,5,34,addicted
11387,7,36,2,1,75,1,29,4,8,24,addicted
11389,7,34,2,3,68,1,20,5,4,32,addicted
11391,4,50,2,1,63,1,37,4,2,28,addicted
11393,5,38,4,0,64,0,24,6,8,32,addicted
11394,5,37,3,2,65,0,28,6,6,31,addicted
11395,7,27,3,2,78,1,21,6,6,34,addicted
11396,3,20,0,0,37,1,33,5,2,21,not addicted
11399,3,27,0,1,61,0,46,7,5,21,not addicted
11400,6,27,2,2,44,0,41,5,2,27,not addicted
11401,3,17,1,1,43,0,49,6,0,25,not addicted
11405,8,37,2,3,77,2,41,8,4,22,addicted
11407,5,31,1,0,48,2,52,6,4,27,not addicted
11409,6,18,2,0,51,0,21,5,0,21,not addicted
11410,2,19,0,2,50,0,46,5,2,31,not addicted
11413,3,28,0,2,54,1,50,11,0,25,not addicted
11414,1,21,0,0,58,0,38,11,6,23,not addicted
11417,5,22,1,1,39,1,31,8,5,27,not addicted
11418,7,27,2,1,73,3,43,7,9,32,addicted
11420,3,25,1,1,46,0,29,6,5,29,not addicted
11421,2,14,0,1,62,1,48,8,0,19,not addicted
11422,3,24,1,1,42,0,31,7,0,26,not addicted
11423,2,24,0,0,48,1,45,10,5,28,not addicted
11427,0,31,0,0,52,0,33,5,3,25,not addicted
11430,5,27,3,1,47,0,44,6,2,24,not addicted
11433,4,18,1,2,49,0,35,7,6,26,not addicted
11435,6,27,0,2,39,0,29,4,6,23,not addicted
11436,4,29,2,0,68,2,20,5,5,32,addicted
11437,4,19,2,2,44,0,27,5,3,35,not addicted
11438,5,27,2,0,69,2,41,5,8,27,addicted
11439,7,21,1,0,38,1,25,5,0,28,not addicted
11442,1,28,0,1,49,0,29,8,0,27,not addicted
11443,6,39,2,0,84,2,19,3,5,27,addicted
11444,3,26,2,0,49,0,48,8,2,27,not addicted
11446,5,32,2,1,68,2,20,6,5,30,addicted
11449,4,23,0,1,56,0,27,8,6,18,not addicted
11454,3,22,1,1,55,1,29,5,2,28,not addicted
11456,2,18,1,0,47,0,42,4,4,20,not addicted
11458,2,37,0,0,55,1,31,7,5,23,not addicted
11459,6,21,1,0,50,1,19,6,3,24,not addicted
11461,4,22,1,1,51,1,38,7,4,25,not addicted
11462,3,31,1,0,48,1,47,5,3,24,not addicted
11463,6,33,0,4,52,1,38,4,7,26,addicted
11464,4,43,2,0,65,2,33,6,5,30,addicted
11465,4,25,0,1,45,0,53,6,5,29,not addicted
11469,5,25,1,1,47,0,34,8,5,23,not addicted
11474,8,34,2,2,69,1,36,8,6,26,addicted
11475,4,27,1,0,38,0,30,9,4,28,not addicted
11476,7,36,2,0,75,2,33,3,4,26,addicted
11479,3,36,1,0,50,1,23,8,0,24,not addicted
11480,3,18,2,0,64,0,46,7,1,22,not addicted
